0.0031122868	-0.0097969845	-0.007708167	0.008320945	0.005953049	-0.0046444014	0.0070710923	-0.00064614415	0.0040925858	-0.005198408	0.0064088027	0.0015701515	-0.0070428476	0.0029334102	0.009604569	-0.0035168184	0.00061781704	0.009120137	-0.0075139287	0.0030669835	0.008929798	0.00079899014	-0.006582708	0.00026519614	0.0016263234	-0.004857186	-0.004107222	-0.0025587452	0.0033288845	-0.00033600148	-0.0010516593	0.0034265919	-0.0022820088	-0.002267076	-0.003465776	-0.003778929	-0.009620215	0.0038314052	-0.009102312	-0.002885134	-0.0044928757	-0.004201425	0.0018217922	-0.008075377	0.007865334	0.00069043896	0.0035836713	0.005456844	0.006949747	0.009687774	
0.006703153	0.0093383705	-0.00911924	0.0029530772	0.008405952	0.0059765335	-0.0008698051	0.006406635	-0.00040459874	-0.0004031646	-0.00088614016	-0.0067237024	-0.00048230708	0.0011628466	-0.007456959	0.0027627514	0.0011275803	-0.007835663	-0.00052584254	-0.00403895	-0.0017585314	-0.00944105	-0.0021573324	7.124028e-05	0.0011515176	0.0066374717	0.00957668	-0.007145307	0.0074398406	0.0015385549	-0.00501207	-0.0044191815	0.0059742173	-0.0018808774	0.0013751176	0.0031359622	8.240778e-05	-0.007733389	0.0027469497	-0.0054258173	-0.007173194	0.003015845	-0.0059233755	0.006438578	-0.00046149484	-0.004068074	-0.0011238487	-0.0036155079	-0.0040732464	-0.009827347	
0.004011857	0.002261477	-0.0038341905	0.009074257	0.002476942	0.008613862	-0.008200743	0.008297186	0.00857882	-0.0069371136	-0.009869557	-0.0015601395	0.00963228	0.0031996267	-0.0040569883	-0.007669297	0.0022391072	0.0076159057	0.0058154617	-0.004026109	0.0010606294	-0.0038479308	-0.0054795872	-0.0025265461	0.00053241936	-0.0058333725	-0.005439699	-0.0038124	-0.004471685	0.0006674115	0.0030856451	-0.0046719937	-0.008517318	0.00783887	-0.0069602835	0.007614077	0.00091267854	0.008309937	0.0004745032	0.004270163	-0.00011005274	0.0016374694	-0.00018148977	0.008877851	0.000563263	-0.0038558296	0.0012077319	0.008348649	0.004737108	0.0058386475	
0.007539766	-0.0011450142	-0.008177483	-0.005818876	0.00073173904	0.0077377153	-0.0073302747	0.0064148586	-0.0005548209	0.009947761	0.006821649	-0.0035907784	-0.006843484	-0.0010152773	-0.008435359	-0.005954775	-0.0070358384	0.0026969784	-0.009247393	-0.0061460603	0.0007304595	-0.0013121337	-0.0042414153	-0.00056797476	0.0027797902	0.0032228327	0.009085619	-0.0023259672	0.00016780448	-0.0056633097	-0.0069958842	-0.0017863767	0.0074959584	0.0075807874	-0.0012075307	0.009034568	-0.008245042	-0.0026456376	0.0027927596	0.0025936216	-0.006152431	-0.0039027855	0.0011936666	-0.0026239576	-0.007918855	-0.0014684187	0.006336273	-0.0013229449	0.008073484	0.0015775979	
-0.0015227901	-0.008203608	0.0035965834	0.00036277864	-0.0022799438	-0.0021715239	-0.000111380585	0.00026735678	-0.0056576813	0.004365382	0.005214832	-0.004893656	0.004714117	0.0075946627	0.0067433817	0.0013740165	0.006862177	0.005150433	-0.006160222	-0.0039276523	-0.006904317	-0.0069320234	0.0031383256	0.0021894947	0.0027225015	0.004287478	0.0068485728	0.0061019417	-0.007412985	-0.0048158458	0.009676109	-0.0055623567	0.0052086967	-0.002080227	0.0006248883	-0.0084416075	0.004501622	3.5997786e-05	-0.0019026225	-0.003295371	0.0071484284	-0.004974677	0.0013631881	0.0016192556	-0.0019247448	0.007784898	0.0049876533	-0.0072525344	0.003752817	0.00275129	
-0.008243499	5.938103e-05	-0.005589935	-0.0068880776	0.007223418	0.009547566	-0.0070029953	-0.0074171433	0.0024197616	0.004909725	0.0041652927	-0.00837178	-0.0006320687	0.005591611	-0.004859915	0.009824688	-0.0012452138	0.008973231	0.0016505364	-0.007074089	0.0005044878	0.009597288	-0.00013500347	0.007122047	-0.0058444487	0.001799518	0.0068998085	0.0010523717	-0.004267333	0.006452041	0.009434928	0.009562341	0.0037241196	0.007189515	0.002724404	0.0059466152	-0.008613057	-0.00088303845	-0.0002423376	0.009863355	-0.006305428	0.00930423	-0.0063674035	-0.0039748694	-0.008265833	-0.005937769	-0.006562621	-0.0045563476	-0.009454206	-0.0050329766	
-0.0035523598	-0.007873679	-0.0018325746	-0.0012882407	0.0036616863	0.00986972	0.009576063	0.0045567364	0.0069089155	0.0025774734	0.0049987477	0.005275748	0.009358406	0.003600072	0.0038548342	0.008265064	-0.008118684	-0.0021938053	-0.0040492364	0.0028324984	-0.0077368296	-0.0010848063	-0.0034920843	-0.002648404	0.00050751335	-0.0060566436	0.005647784	0.007872584	-0.0026403365	-0.0087663485	0.0028969909	0.00044086526	0.00067905075	-0.0031017866	-0.009307015	-0.001577656	0.004847833	-0.0060474724	-0.00613548	-0.006369669	0.0010375909	-0.005685173	0.0018285832	-0.0045887646	0.007048448	-0.007552838	0.007524235	0.008456222	-0.00082708104	-0.0009412266	
0.00062238896	0.0006582344	-0.005111384	-0.001845099	0.005837579	0.006677976	0.009601732	0.0061397394	-0.00059652893	0.00033704273	0.006378884	-0.009282259	-0.006955094	-0.008416692	0.00010094218	0.006277069	0.005169607	-0.0046122726	-0.008231476	-0.0072596376	0.008373888	0.0029826676	-0.0004804115	0.008779253	0.004476663	0.0039022295	-0.003522723	-0.001042708	-0.0036419595	0.009589942	-0.0078050965	-0.0070056617	0.0015464021	0.0045032506	-0.0026173184	0.009631356	-0.0067715887	-0.004295518	0.0013797346	0.006341788	0.0013541211	-0.008655511	-0.007865533	-0.008597992	0.006828381	-0.007806437	0.007847409	-0.008958498	0.0045619756	-0.0020176298	
0.000403022	0.008330253	0.002939279	0.0062056454	-0.0011028319	-0.009928982	0.0045751273	-0.0071519664	-0.0065809833	-0.0051267818	-0.0067571653	-0.0025860493	-0.004403391	-0.0058149546	0.0019348599	1.1337779e-05	0.0026973463	-0.00839669	0.0043070763	-0.0006083987	-0.001299998	0.004562053	-0.0073689045	0.009325129	-0.005950518	0.0058114203	0.0019948087	-6.740283e-05	-0.0027532962	0.0025443183	-0.004143833	-0.0062466688	-0.0065570595	0.007174411	0.0036002826	-0.00377195	-0.0038974916	0.0035072947	-0.0059665814	0.004673776	0.0035385638	-0.008778422	-0.0056352406	-0.004468086	0.0070175375	0.0025932738	0.0021502392	0.0028899184	0.007991469	-0.003509969	
0.0046022614	0.009574735	7.4243806e-05	0.00053911644	0.0053201085	0.0012017516	-0.004048524	-0.0070272572	0.005269582	0.00297318	0.0060566356	-0.0012687918	0.009569475	0.005657722	0.006463419	-0.0031162663	0.007880258	7.61709e-05	-0.008041152	-0.00903395	0.00043492977	0.0045045884	-0.0003706693	0.0057623796	0.0069185426	-0.0016538955	0.0057869377	-0.006878105	0.0064221523	-0.0042224424	-0.0064513	0.009189823	0.0023676034	-0.004388279	-0.006882229	-0.007331963	0.0070069265	-0.0023520794	-0.0069950335	-0.0070768166	0.005744346	-1.7654562e-06	0.005843372	-0.0066551813	-0.0059044906	-0.0028680644	0.005077895	-0.0019751175	-0.007307229	-0.001746478	
